category,gender,is_fraud,median_household_income,poverty_rate,region,age,late_night,amt_thousand,city_pop_thousand
shopping_pos,F,0,47196.0,20.1,Northeast,35,0,0.70654,1526.206
shopping_pos,F,0,22800.0,28.7,South,49,0,2.65944,1.089
misc_net,M,0,39375.0,16.6,South,22,0,1.92822,4.159
travel,F,0,113562.0,4.2,South,22,0,3.71996,165.556
shopping_pos,F,0,52003.0,6.9,South,34,0,0.6914600000000001,50.835
shopping_net,F,0,67479.0,12.4,South,30,0,0.66975,3.343
shopping_net,F,0,79706.0,6.2,West,49,0,0.61821,84.106
shopping_pos,F,0,124716.0,5.2,Northeast,30,0,1.04582,4.056
shopping_net,F,0,41950.0,7.9,South,32,1,0.64381,3.495
misc_net,M,1,38750.0,20.9,South,60,1,0.71024,0.861
travel,F,0,58219.0,12.7,Midwest,53,1,9.41041,1022.298
shopping_net,M,1,38750.0,20.9,South,60,1,1.0820999999999998,0.861
travel,M,0,52512.0,10.0,Midwest,30,1,2.92667,7.297
shopping_pos,F,0,39554.0,7.1,Midwest,48,0,2.21254,0.765
shopping_net,F,1,63610.0,10.5,West,52,0,1.13352,9.587
travel,F,0,63117.0,6.1,Northeast,49,0,0.74507,2.379
shopping_pos,F,0,51250.0,6.9,South,45,0,1.62361,1.725
shopping_pos,F,0,41250.0,23.6,West,34,0,3.43746,1.645
shopping_net,F,1,63610.0,10.5,West,52,0,0.98338,9.587
shopping_pos,M,0,58802.0,10.1,Midwest,33,0,3.1819,910.148
shopping_net,M,1,61515.0,9.5,Northeast,65,1,1.13288,7.43
shopping_net,F,1,63610.0,10.5,West,52,1,1.07099,9.587
shopping_pos,M,1,61515.0,9.5,Northeast,65,1,1.0333299999999999,7.43
misc_net,F,1,96534.0,7.0,South,87,1,0.72227,3.289
travel,M,0,47917.0,13.6,South,34,1,3.35923,2.501
shopping_pos,F,1,96534.0,7.0,South,87,1,1.0326300000000002,3.289
misc_net,F,0,43333.0,4.6,Midwest,65,1,0.6024700000000001,0.355
shopping_net,M,0,48750.0,23.7,Midwest,78,1,0.62093,0.14
misc_net,F,0,47196.0,20.1,Northeast,35,0,0.76447,1526.206
shopping_net,F,0,51667.0,10.0,Northeast,61,0,0.8823,1.131
misc_pos,M,0,52252.0,8.8,South,51,0,0.61681,9.034
shopping_pos,F,0,40717.0,12.7,South,72,0,0.9996,3.699
misc_net,M,1,74436.0,1.6,Midwest,31,0,0.68262,4.306
shopping_pos,F,1,63610.0,10.5,West,52,0,0.90783,9.587
shopping_net,F,1,63610.0,10.5,West,52,0,0.90777,9.587
shopping_pos,M,1,38378.0,11.9,South,46,0,0.76264,1.804
misc_pos,F,0,58802.0,0.0,West,36,0,1.0582,0.085
misc_net,M,1,38378.0,11.9,South,46,0,0.7602899999999999,1.804
shopping_net,M,1,74436.0,1.6,Midwest,31,0,1.0826300000000002,4.306
travel,M,0,58802.0,5.9,South,36,0,0.61615,0.467
shopping_pos,F,0,107656.0,3.0,Midwest,32,0,0.64588,7.646
misc_net,F,1,63610.0,10.5,West,52,0,0.83551,9.587
shopping_net,F,1,63610.0,10.5,West,52,1,0.79776,9.587
shopping_pos,F,1,96534.0,7.0,South,87,1,0.96905,3.289
shopping_pos,M,1,61515.0,9.5,Northeast,65,1,1.05937,7.43
misc_net,F,1,96534.0,7.0,South,87,1,0.86725,3.289
shopping_pos,M,1,74436.0,1.6,Midwest,31,1,0.8684299999999999,4.306
misc_net,M,1,74436.0,1.6,Midwest,31,1,0.75495,4.306
shopping_net,M,1,74436.0,1.6,Midwest,31,1,1.00091,4.306
shopping_net,F,1,63610.0,10.5,West,52,1,0.91477,9.587
shopping_net,M,1,38378.0,11.9,South,46,1,0.96937,1.804
misc_net,M,1,38378.0,11.9,South,46,1,0.8364400000000001,1.804
misc_net,M,1,61515.0,9.5,Northeast,65,1,0.98175,7.43
shopping_net,M,1,74436.0,1.6,Midwest,31,1,0.95999,4.306
misc_pos,F,0,56929.0,13.9,Northeast,29,1,0.7334700000000001,8.83
shopping_net,F,0,58802.0,0.0,West,81,1,0.90001,0.061
misc_pos,F,0,68788.0,19.2,Northeast,92,1,0.6956100000000001,3.066
shopping_net,M,0,30139.0,34.2,Midwest,74,1,1.42678,673.342
misc_pos,F,0,57519.0,12.2,Midwest,75,0,0.92829,6.713
shopping_pos,M,0,108258.0,3.7,South,35,0,0.85022,20.328
travel,M,0,53859.0,17.1,Midwest,75,0,5.05621,4.005
travel,M,0,28318.0,29.8,South,65,0,19.36491,14.783
shopping_pos,F,1,61091.0,7.1,South,54,0,0.9564400000000001,24.645
shopping_net,M,1,66161.0,5.3,Midwest,34,0,0.85057,2.223
shopping_net,F,0,90021.0,7.5,South,26,0,0.8860800000000001,391.389
shopping_net,F,0,82917.0,15.0,Northeast,33,0,1.51645,0.647
shopping_net,M,1,66161.0,5.3,Midwest,34,1,0.83172,2.223
shopping_net,F,1,61091.0,7.1,South,54,1,0.98082,24.645
misc_net,M,1,66161.0,5.3,Midwest,34,1,0.8472999999999999,2.223
shopping_net,M,1,66161.0,5.3,Midwest,34,1,0.8849400000000001,2.223
shopping_pos,F,0,56672.0,12.8,Northeast,44,1,0.6220800000000001,6.12
shopping_pos,M,1,66161.0,5.3,Midwest,34,1,0.91604,2.223
shopping_pos,F,0,66724.0,4.9,Midwest,28,1,1.3606800000000001,123.373
misc_net,M,1,38378.0,11.9,South,46,1,0.94955,1.804
shopping_net,M,1,66161.0,5.3,Midwest,34,1,0.9579,2.223
shopping_pos,M,0,83709.0,7.4,South,20,1,0.71994,28.739
shopping_net,F,1,61091.0,7.1,South,54,1,1.0711400000000002,24.645
misc_net,M,1,66161.0,5.3,Midwest,34,1,0.8360599999999999,2.223
shopping_pos,M,0,56630.0,7.6,Midwest,76,1,0.8169299999999999,0.914
misc_pos,F,0,66477.0,23.4,Midwest,65,1,0.73142,0.35
misc_net,F,0,74986.0,13.9,West,49,0,0.6429199999999999,34.882
misc_pos,M,0,79924.0,4.8,Midwest,51,0,0.63247,92.294
misc_net,M,0,33929.0,10.3,West,56,0,1.34372,0.192
shopping_pos,F,0,44688.0,24.6,South,47,0,0.63797,5.621
shopping_pos,F,0,64375.0,11.7,Northeast,47,1,2.2656199999999997,2.121
shopping_net,M,1,66161.0,5.3,Midwest,34,1,0.9936499999999999,2.223
misc_net,M,1,66161.0,5.3,Midwest,34,1,0.8160299999999999,2.223
shopping_net,M,0,124311.0,1.8,South,44,1,2.1328899999999997,1595.797
misc_net,M,1,66161.0,5.3,Midwest,34,1,0.91714,2.223
shopping_pos,M,0,32500.0,23.6,Midwest,58,1,0.62862,0.269
shopping_pos,M,0,68800.0,8.4,Midwest,58,0,1.8601400000000001,2.092
shopping_pos,F,0,50500.0,12.3,Northeast,66,0,0.62074,1.909
shopping_net,F,0,66724.0,4.9,Midwest,28,0,0.64966,123.373
travel,F,0,58802.0,0.0,West,33,0,1.02147,0.046
shopping_pos,M,0,73982.0,11.5,South,33,0,0.63582,32.891
shopping_pos,M,0,56359.0,12.4,Midwest,49,0,1.30581,31.515
shopping_pos,F,0,107656.0,3.0,Midwest,32,0,0.68578,7.646
travel,F,0,63543.0,11.8,South,35,0,1.18601,19.685
shopping_pos,F,0,58802.0,2.3,West,32,1,0.80768,0.606
shopping_net,F,0,17295.0,46.3,South,68,1,1.21822,736.284
misc_pos,F,0,37184.0,14.2,South,43,1,0.65018,7.155
misc_net,F,0,70406.0,2.7,Midwest,37,1,0.77216,2.644
misc_net,F,0,107656.0,3.0,Midwest,32,1,0.6508700000000001,7.646
misc_pos,F,0,106641.0,6.4,West,66,1,0.68199,2.016
misc_pos,F,0,49286.0,13.6,South,66,1,0.70949,0.969
shopping_net,M,0,30881.0,9.2,South,79,1,1.01241,2.443
shopping_pos,M,0,63299.0,11.0,South,50,1,1.00504,0.911
shopping_net,M,0,55268.0,24.2,Midwest,50,0,0.73315,0.805
shopping_net,M,0,67789.0,9.3,South,61,0,1.3186,1263.321
misc_net,M,0,63566.0,17.3,South,72,0,0.6586000000000001,15.647
misc_net,F,0,47182.0,15.9,Midwest,41,0,1.08798,6.469
shopping_pos,F,0,62308.0,2.0,West,77,0,2.2531999999999996,0.761
shopping_pos,M,0,68784.0,14.8,Northeast,74,0,0.65235,2.518
shopping_net,F,0,129703.0,4.4,South,35,0,0.62421,2906.7
shopping_pos,M,0,77284.0,10.6,South,29,0,0.63781,321.49
shopping_pos,M,0,53194.0,10.8,South,36,0,2.26159,6.006
travel,M,0,58864.0,15.8,Midwest,34,0,0.60751,0.795
shopping_pos,F,0,64510.0,9.3,South,36,0,0.66639,144.16
shopping_pos,M,0,56167.0,17.6,South,48,0,3.94788,55.581
travel,F,0,56395.0,7.9,Midwest,39,0,4.5878000000000005,3.104
misc_net,F,0,37794.0,0.0,South,31,0,0.73238,0.53
shopping_pos,F,0,62944.0,7.7,South,44,0,1.0172999999999999,4.074
shopping_pos,F,0,35078.0,17.0,South,43,0,0.71533,4.726
shopping_net,F,0,129703.0,4.4,South,35,1,0.782,2906.7
shopping_net,F,0,93786.0,6.1,Midwest,15,1,3.4404,163.415
travel,M,0,74893.0,14.7,West,38,1,1.85171,172.817
misc_pos,F,1,46674.0,24.0,South,44,1,0.91304,1.051
misc_pos,F,0,58802.0,10.4,South,71,1,1.3673,0.043
shopping_pos,F,0,46328.0,19.5,Northeast,79,1,0.61687,1.472
shopping_pos,M,0,50446.0,7.4,Northeast,63,1,0.72264,0.828
misc_net,F,1,46674.0,24.0,South,44,1,0.80692,1.051
shopping_pos,F,0,46582.0,11.2,West,50,0,0.85976,45.303
shopping_net,F,0,40927.0,9.3,South,64,0,0.61113,0.263
shopping_pos,F,0,115833.0,0.2,Northeast,56,0,1.33441,1.85
shopping_net,M,0,56044.0,15.0,South,68,0,0.81868,254.282
misc_pos,M,0,87853.0,4.1,Midwest,55,0,1.0516800000000002,96.942
misc_net,F,0,41103.0,19.0,South,50,0,0.6486900000000001,67.082
shopping_pos,M,0,37679.0,21.1,West,23,0,0.6283200000000001,276.896
shopping_pos,F,0,48393.0,20.9,Midwest,32,0,1.9208599999999998,1.847
shopping_pos,F,0,65336.0,13.0,West,46,0,0.88191,14.871
shopping_pos,M,0,91771.0,3.1,Midwest,33,0,1.55065,5.211
misc_pos,M,0,49643.0,18.0,South,27,0,0.9262,238.602
travel,F,0,67447.0,8.3,Northeast,39,0,2.01808,6.508
shopping_net,F,0,56672.0,12.8,Northeast,44,0,0.8653500000000001,6.12
shopping_net,F,0,62259.0,7.9,South,42,0,0.68,79.613
shopping_pos,F,0,63117.0,6.1,Northeast,49,0,1.29928,2.379
travel,M,0,51705.0,15.2,Midwest,56,0,3.6341799999999997,3.032
shopping_net,F,0,66367.0,5.2,Midwest,33,0,0.73388,545.147
shopping_net,M,0,83709.0,7.4,South,20,0,1.89327,28.739
shopping_pos,M,0,49643.0,18.0,South,27,0,0.62727,238.602
misc_net,F,0,105208.0,0.0,Northeast,40,0,0.78375,0.504
shopping_pos,F,0,44688.0,24.6,South,47,0,0.99636,5.621
misc_pos,F,0,40250.0,6.5,South,30,0,0.71396,0.498
shopping_pos,M,0,56359.0,12.4,Midwest,49,0,1.1943599999999999,31.515
travel,F,0,59228.0,19.6,South,21,0,0.76649,6.841
shopping_pos,F,0,68188.0,7.7,South,42,0,1.65803,1.563
shopping_net,M,1,90688.0,7.1,South,53,0,0.93426,6.434
shopping_net,F,0,58802.0,2.3,West,32,0,3.21579,0.606
misc_pos,F,0,52557.0,17.2,Midwest,32,0,0.77979,0.888
shopping_net,M,1,90688.0,7.1,South,53,1,1.06102,6.434
shopping_net,F,0,58452.0,11.9,Midwest,35,1,0.66995,12.349
travel,F,0,17295.0,46.3,South,68,1,1.70272,736.284
shopping_pos,F,0,42317.0,19.9,South,43,1,1.6860899999999999,16.183
travel,M,0,39000.0,24.0,South,37,1,0.62017,2.06
misc_net,M,0,61067.0,2.2,Midwest,34,1,1.89672,409.656
misc_net,M,0,40208.0,26.9,South,54,0,0.9796,1.383
shopping_pos,F,0,54554.0,19.6,Northeast,30,0,1.47336,0.722
shopping_pos,F,0,42417.0,17.0,Midwest,40,0,1.1035599999999999,0.509
shopping_net,F,0,42175.0,21.8,West,29,0,0.76481,1.49
misc_net,F,0,80263.0,4.8,Midwest,38,0,0.68462,1.789
travel,M,0,10514.0,63.5,Midwest,57,0,1.04825,192.805
travel,F,0,45694.0,0.0,Midwest,67,0,0.62926,0.136
misc_net,M,1,54549.0,17.3,West,23,1,0.74505,1.92
entertainment,F,1,46674.0,24.0,South,44,1,0.6030800000000001,1.051
shopping_pos,M,1,54549.0,17.3,West,23,1,1.3188900000000001,1.92
shopping_net,M,1,54549.0,17.3,West,23,1,0.9842799999999999,1.92
shopping_net,M,1,54549.0,17.3,West,23,1,1.06137,1.92
shopping_net,M,1,54549.0,17.3,West,23,1,1.00838,1.92
shopping_pos,F,1,46674.0,24.0,South,44,1,0.9182,1.051
shopping_pos,F,0,51250.0,6.9,South,45,1,1.40314,1.725
shopping_net,M,1,54549.0,17.3,West,23,1,0.92672,1.92
shopping_net,M,1,54549.0,17.3,West,23,1,0.99084,1.92
shopping_pos,M,1,54549.0,17.3,West,23,1,1.11824,1.92
shopping_pos,M,1,54549.0,17.3,West,23,1,1.1839300000000001,1.92
shopping_net,M,1,90688.0,7.1,South,53,1,0.9934,6.434
misc_pos,F,0,38456.0,29.1,Midwest,35,1,0.66396,0.76
misc_net,F,0,85781.0,0.7,Northeast,62,0,0.91579,1.271
misc_pos,F,0,104501.0,5.2,West,60,0,1.081,1241.364
shopping_net,M,0,56630.0,7.6,Midwest,76,0,0.9776900000000001,0.914
shopping_net,F,0,71908.0,6.5,South,53,0,0.73276,2.435
misc_net,F,0,58802.0,10.4,South,51,0,0.70152,0.023
shopping_net,M,0,69483.0,4.4,Northeast,54,0,0.98052,2.471
travel,F,0,63021.0,13.4,West,53,0,1.1452200000000001,641.349
shopping_pos,F,0,64898.0,14.3,South,33,0,0.8000900000000001,12.335
shopping_pos,F,0,44063.0,8.0,South,39,0,0.70152,0.836
shopping_pos,F,0,103122.0,3.3,West,21,0,2.17457,1312.922
shopping_net,M,0,69755.0,8.3,South,45,0,1.85584,9.815
shopping_net,F,0,51759.0,25.8,South,50,0,1.32253,1.412
misc_pos,F,0,44063.0,8.0,South,39,0,0.66937,0.836
shopping_net,F,0,69408.0,9.5,West,45,0,0.60652,320.42
shopping_pos,M,0,50584.0,17.8,Midwest,44,1,1.47447,1022.298
shopping_net,M,1,54549.0,17.3,West,23,1,0.88112,1.92
misc_net,M,1,54549.0,17.3,West,23,1,0.78106,1.92
shopping_pos,F,0,44379.0,19.3,South,25,1,0.88487,34.153
shopping_net,F,0,68750.0,4.1,Midwest,90,1,0.7096,0.307
shopping_net,F,0,63021.0,13.4,West,53,1,2.96505,641.349
shopping_net,F,0,44016.0,21.8,Northeast,67,0,0.7064600000000001,2.148
misc_net,M,0,31800.0,45.3,South,52,0,0.91052,1.565
shopping_net,F,0,42785.0,24.5,South,54,0,2.38368,4.913
shopping_net,F,0,125288.0,3.2,Northeast,49,0,1.04836,5.95
shopping_net,M,0,47050.0,17.6,South,29,0,0.77134,33.804
shopping_pos,F,0,37184.0,14.2,South,43,0,1.1091199999999999,7.155
shopping_pos,M,0,36589.0,31.0,West,31,0,0.60637,5.662
shopping_pos,F,0,105208.0,0.0,Northeast,40,0,0.81379,0.504
shopping_pos,F,0,48393.0,20.9,Midwest,32,0,1.08492,1.847
shopping_pos,F,0,46693.0,16.2,Midwest,45,0,1.34228,910.148
travel,F,0,43621.0,6.7,South,57,0,0.66038,0.222
travel,M,0,62153.0,9.0,Northeast,42,0,0.62629,1.988
shopping_pos,M,0,83532.0,9.1,Northeast,40,0,2.8225599999999997,47.249
shopping_pos,M,0,124311.0,1.8,South,44,0,0.66773,1595.797
shopping_pos,M,1,74893.0,14.7,West,38,0,0.95959,172.817
shopping_pos,M,0,36589.0,31.0,West,31,1,1.44933,5.662
travel,M,0,69688.0,7.3,Northeast,26,1,0.67108,4.354
travel,M,0,17049.0,27.7,Midwest,25,1,1.20709,128.715
shopping_net,M,1,74893.0,14.7,West,38,1,1.06848,172.817
shopping_net,M,0,85625.0,6.7,West,53,1,1.38479,0.471
shopping_pos,F,1,22639.0,18.6,West,42,1,1.10765,0.149
misc_net,M,1,110377.0,10.8,South,47,1,0.6565599999999999,5.927
shopping_net,F,0,46250.0,7.5,Midwest,59,0,0.92047,0.32
travel,M,0,49153.0,19.7,Northeast,50,0,1.7996800000000002,3.833
shopping_net,F,0,80333.0,5.1,West,28,0,0.69777,525.713
shopping_pos,F,0,44063.0,8.0,South,39,0,3.4790900000000002,0.836
misc_pos,M,0,27319.0,39.0,South,49,0,1.15554,248.858
shopping_pos,M,0,46536.0,15.8,South,36,0,1.9787000000000001,3.766
shopping_net,F,0,74986.0,13.9,West,49,0,0.87505,34.882
shopping_net,M,1,74893.0,14.7,West,38,0,0.96736,172.817
misc_pos,F,0,56338.0,16.1,Northeast,25,1,1.06181,203.571
shopping_pos,M,0,27391.0,32.3,South,21,1,1.3553,2.87
shopping_net,M,1,110377.0,10.8,South,47,1,1.08632,5.927
misc_net,F,1,66875.0,3.5,Midwest,58,1,0.69067,1.443
shopping_pos,M,1,74893.0,14.7,West,38,1,0.7992999999999999,172.817
misc_net,F,0,73084.0,10.4,South,35,1,0.7489600000000001,224.256
shopping_net,F,0,96053.0,9.4,Northeast,52,1,0.63524,10.256
misc_net,M,1,110377.0,10.8,South,47,1,0.8465,5.927
shopping_net,F,0,54464.0,21.7,Midwest,52,1,0.8907999999999999,0.248
misc_pos,F,0,58802.0,10.4,Midwest,85,1,0.70429,0.073
shopping_pos,M,0,40000.0,28.4,West,55,1,0.80616,0.277
shopping_net,F,0,71250.0,5.7,Northeast,75,1,0.7586,0.165
shopping_net,F,0,51667.0,10.0,Northeast,61,1,0.6699299999999999,1.131
shopping_net,M,0,64500.0,24.2,West,51,0,0.80616,0.648
shopping_net,M,0,94487.0,6.5,South,96,0,1.59488,9.784
shopping_pos,F,0,46582.0,11.2,West,50,0,0.6114700000000001,45.303
misc_pos,M,0,58625.0,0.0,West,53,0,0.6012799999999999,0.899
misc_net,F,0,96198.0,6.2,Midwest,35,0,0.60322,6.951
shopping_pos,M,0,32188.0,20.8,South,53,0,0.86894,0.571
travel,M,0,47161.0,25.6,South,72,0,5.4217200000000005,55.345
travel,F,0,58802.0,0.0,West,81,0,1.6429500000000001,0.061
misc_pos,M,0,70302.0,8.8,South,40,0,1.3203900000000002,5.512
shopping_net,M,0,17049.0,27.7,Midwest,25,0,1.5665799999999999,128.715
shopping_pos,F,0,35078.0,17.0,South,43,0,2.7230700000000003,4.726
shopping_net,F,1,66875.0,3.5,Midwest,58,0,1.09903,1.443
shopping_net,F,0,125288.0,3.2,Northeast,49,0,0.79203,5.95
shopping_pos,F,0,58452.0,11.9,Midwest,35,0,2.79242,12.349
shopping_net,M,0,45469.0,15.8,South,22,0,0.60129,3.202
shopping_net,F,0,82217.0,8.8,West,48,0,0.90349,54.287
travel,F,0,106120.0,2.6,Northeast,56,0,1.70575,5.438
shopping_pos,F,0,59583.0,5.2,Midwest,48,0,1.00898,0.811
travel,F,0,25026.0,42.4,Midwest,52,0,3.24298,92.985
shopping_net,F,0,50618.0,15.3,West,44,0,0.72249,641.349
misc_pos,M,0,54283.0,16.6,Northeast,35,0,0.63037,76.383
shopping_pos,M,0,68646.0,8.4,South,38,0,1.16611,7.163
shopping_pos,M,0,47917.0,13.6,South,34,0,0.9402999999999999,2.501
shopping_pos,F,0,96198.0,6.2,Midwest,35,0,1.0904500000000001,6.951
shopping_net,F,0,67479.0,12.4,South,30,0,0.9484,3.343
shopping_pos,F,0,59228.0,19.6,South,21,0,1.8803800000000002,6.841
misc_net,F,0,63889.0,4.5,Midwest,48,0,1.34494,0.271
shopping_net,F,0,21250.0,37.7,Midwest,33,0,3.8585100000000003,0.242
shopping_pos,M,0,46536.0,15.8,South,36,0,1.0532000000000001,3.766
shopping_pos,F,0,73849.0,4.4,Northeast,44,0,0.7281799999999999,1.643
travel,F,0,37794.0,0.0,South,31,0,1.5748499999999999,0.53
shopping_net,F,0,97759.0,6.3,West,35,0,0.9329400000000001,94.014
shopping_pos,M,1,60769.0,36.5,South,71,1,0.68699,0.776
shopping_pos,F,1,66875.0,3.5,Midwest,58,1,0.8937999999999999,1.443
shopping_pos,F,1,66875.0,3.5,Midwest,58,1,0.8863300000000001,1.443
travel,F,0,63571.0,1.6,Northeast,23,1,1.1898499999999999,0.606
shopping_net,M,1,110377.0,10.8,South,47,1,0.81213,5.927
shopping_pos,M,0,36421.0,26.0,South,25,1,0.68457,1595.797
shopping_net,F,0,69408.0,9.5,West,45,1,1.18741,320.42
shopping_pos,M,0,124311.0,1.8,South,44,1,0.65458,1595.797
shopping_net,M,1,110377.0,10.8,South,47,1,0.9864299999999999,5.927
shopping_pos,M,1,110377.0,10.8,South,47,1,0.85873,5.927
shopping_pos,M,0,66079.0,9.0,Midwest,38,1,1.66425,23.727
shopping_pos,M,1,60769.0,36.5,South,71,1,0.8540399999999999,0.776
misc_net,M,1,60769.0,36.5,South,71,1,0.90563,0.776
shopping_net,F,1,66875.0,3.5,Midwest,58,1,1.07381,1.443
shopping_pos,M,0,57949.0,11.0,Midwest,74,1,1.1143699999999999,95.015
misc_pos,M,0,47917.0,5.3,Midwest,78,1,0.81841,0.864
shopping_pos,F,1,47450.0,10.3,Midwest,45,1,0.85554,1.807
misc_net,F,1,47450.0,10.3,Midwest,45,1,0.8352999999999999,1.807
shopping_pos,F,0,57679.0,16.5,South,68,0,1.79726,1.078
shopping_net,F,0,58887.0,12.8,South,81,0,0.90408,136.895
shopping_pos,F,0,42785.0,24.5,South,54,0,0.8131,4.913
shopping_pos,F,0,68389.0,12.1,Midwest,79,0,1.98679,36.784
shopping_net,F,0,47742.0,24.4,South,58,0,0.8892899999999999,6.629
misc_pos,M,0,58802.0,10.4,Midwest,65,0,0.7989299999999999,0.076
misc_pos,M,0,126597.0,0.0,South,55,0,0.77198,0.47
shopping_pos,F,0,29107.0,34.2,West,48,0,1.26692,0.743
shopping_net,F,0,69119.0,8.7,Northeast,27,0,0.80186,45.1
shopping_pos,F,0,68250.0,5.2,Midwest,28,0,0.8178300000000001,4.512
misc_pos,M,0,37262.0,17.8,South,45,0,0.69269,42.619
shopping_pos,F,0,107656.0,3.0,Midwest,32,0,0.60497,7.646
shopping_pos,M,0,52394.0,10.2,Midwest,44,0,0.65389,4.474
travel,F,0,40250.0,6.5,South,30,0,1.8836,0.498
shopping_net,F,0,42317.0,19.9,South,43,0,0.66669,16.183
shopping_pos,F,0,74731.0,4.6,Midwest,39,0,0.63619,13.973
shopping_pos,F,0,45303.0,17.0,Midwest,45,0,1.12862,1.81
shopping_pos,F,0,40574.0,27.4,South,36,0,0.9485,59.744
shopping_net,F,0,56250.0,12.4,South,34,0,0.8242999999999999,11.432
shopping_net,M,0,38375.0,25.4,South,27,0,2.75522,14.742
travel,M,0,65883.0,7.9,Midwest,35,0,1.8212300000000001,35.439
shopping_net,F,0,98417.0,5.8,Northeast,47,0,4.12028,2.376
travel,F,0,73959.0,7.5,Midwest,52,0,3.4248000000000003,78.968
shopping_pos,F,0,67271.0,6.8,South,28,0,1.3413199999999998,5.875
shopping_net,F,0,61887.0,15.4,South,33,0,0.93236,94.325
shopping_net,F,0,56181.0,18.3,South,26,0,0.90986,8.333
misc_pos,F,0,59228.0,19.6,South,21,0,1.11655,6.841
misc_pos,F,0,69167.0,8.4,Midwest,37,0,0.9917,1.574
shopping_pos,F,0,58802.0,13.4,Midwest,30,0,0.66395,0.077
misc_pos,F,0,58802.0,0.0,South,44,0,0.899,0.313
shopping_net,F,0,38654.0,16.4,South,29,0,0.63087,4.575
travel,M,0,40208.0,26.9,South,54,0,4.92521,1.383
shopping_pos,F,0,69828.0,11.5,West,39,0,0.63559,3.684
shopping_net,M,0,63936.0,13.5,West,41,1,0.82945,757.53
travel,M,0,58019.0,13.7,West,31,1,2.63752,9.772
shopping_pos,M,1,60769.0,36.5,South,71,1,0.71827,0.776
shopping_net,F,0,64898.0,14.3,South,33,1,0.67147,12.335
misc_net,M,1,60769.0,36.5,South,71,1,0.69447,0.776
shopping_net,M,1,60769.0,36.5,South,71,1,0.92531,0.776
shopping_net,F,0,72385.0,13.6,West,36,1,0.9509099999999999,27.971
shopping_pos,M,0,67789.0,9.3,South,61,1,2.66453,1263.321
misc_pos,M,0,55521.0,10.4,South,51,1,0.78203,4.138
misc_net,M,1,27391.0,32.3,South,21,1,0.72196,2.87
misc_net,M,1,27391.0,32.3,South,21,1,0.82101,2.87
misc_net,F,0,44016.0,21.8,Northeast,67,0,0.64163,2.148
shopping_net,M,0,103104.0,5.0,Northeast,56,0,1.30358,21.437
shopping_net,M,0,92518.0,4.3,South,67,0,0.7109500000000001,69.793
misc_net,M,1,27391.0,32.3,South,21,0,0.79867,2.87
misc_pos,M,0,85625.0,6.7,West,53,0,0.73646,0.471
misc_net,F,0,97759.0,6.3,West,35,0,0.7344299999999999,94.014
misc_net,M,0,149934.0,3.9,South,44,0,0.69631,19.054
shopping_pos,F,0,56611.0,10.4,South,50,0,1.44981,46.563
misc_pos,F,0,51759.0,25.8,South,50,0,1.09053,1.412
shopping_net,F,0,96198.0,6.2,Midwest,35,0,0.89307,6.951
shopping_net,M,1,27391.0,32.3,South,21,0,1.03204,2.87
shopping_pos,F,0,70406.0,2.7,Midwest,37,0,0.71673,2.644
shopping_pos,M,0,70302.0,8.8,South,40,0,0.9864700000000001,5.512
shopping_pos,F,0,70068.0,4.1,Northeast,32,0,1.14983,3.285
shopping_net,F,0,70930.0,5.6,Midwest,48,0,1.70295,2.401
shopping_net,M,0,29927.0,31.9,South,32,0,0.6829400000000001,4.573
misc_pos,M,0,65883.0,7.9,Midwest,35,0,0.9044,35.439
shopping_pos,M,0,50672.0,12.0,Midwest,45,0,0.61952,75.83
shopping_net,F,0,61887.0,15.4,South,33,0,0.6444500000000001,94.325
shopping_net,F,0,68011.0,7.6,South,40,0,0.6421,21.902
shopping_pos,F,0,67271.0,6.8,South,28,0,1.45362,5.875
travel,M,0,68558.0,6.8,Northeast,32,0,0.64248,0.477
misc_pos,F,0,42417.0,17.0,Midwest,40,0,0.68037,0.509
shopping_pos,F,0,96198.0,6.2,Midwest,35,0,0.8552000000000001,6.951
travel,M,0,85625.0,6.7,West,53,0,0.87418,0.471
shopping_pos,F,0,50152.0,17.0,South,27,0,1.6116400000000002,5.161
shopping_pos,F,0,61887.0,15.4,South,33,0,1.1610999999999998,94.325
shopping_pos,F,0,129703.0,4.4,South,35,0,1.92543,2906.7
shopping_pos,M,0,58802.0,10.4,South,40,0,0.7832,493.806
shopping_pos,F,0,65336.0,13.0,West,46,0,0.80304,14.871
shopping_pos,F,0,38646.0,12.0,Midwest,32,0,1.6251300000000002,0.338
shopping_net,F,1,65096.0,16.3,West,69,1,1.12883,1.139
shopping_net,F,1,65096.0,16.3,West,69,1,0.9813999999999999,1.139
shopping_pos,M,1,27391.0,32.3,South,21,1,0.81371,2.87
shopping_net,M,1,27391.0,32.3,South,21,1,1.11554,2.87
shopping_net,F,1,65096.0,16.3,West,69,1,0.90146,1.139
shopping_net,M,1,51665.0,12.5,South,33,1,1.15376,54.767
shopping_net,M,1,51665.0,12.5,South,33,1,0.9883099999999999,54.767
shopping_pos,M,1,27391.0,32.3,South,21,1,0.7751399999999999,2.87
travel,F,0,62759.0,10.9,West,34,1,1.7746600000000001,1.53
shopping_net,M,1,51665.0,12.5,South,33,1,0.9110499999999999,54.767
shopping_net,F,1,65096.0,16.3,West,69,1,0.8717699999999999,1.139
