category,gender,is_fraud,median_household_income,poverty_rate,region,age,late_night,amt_thousand,city_pop_thousand
misc_net,M,0,33929,10.3,West,56,0,1.34372,0.192
shopping_pos,F,0,44688,24.6,South,47,0,0.63797,5.621
shopping_pos,F,0,64375,11.7,Northeast,47,1,2.26562,2.121
shopping_net,M,1,66161,5.3,Midwest,34,1,0.99365,2.223
misc_net,M,1,66161,5.3,Midwest,34,1,0.81603,2.223
shopping_net,M,0,124311,1.8,South,44,1,2.13289,1595.797
misc_net,M,1,66161,5.3,Midwest,34,1,0.91714,2.223
shopping_pos,M,0,32500,23.6,Midwest,58,1,0.62862,0.269
shopping_pos,M,0,68800,8.4,Midwest,58,0,1.86014,2.092
shopping_pos,F,0,50500,12.3,Northeast,66,0,0.62074,1.909
shopping_net,F,0,66724,4.9,Midwest,28,0,0.64966,123.373
shopping_pos,M,0,73982,11.5,South,33,0,0.63582,32.891
shopping_pos,M,0,56359,12.4,Midwest,49,0,1.30581,31.515
shopping_pos,F,0,107656,3,Midwest,32,0,0.68578,7.646
travel,F,0,63543,11.8,South,35,0,1.18601,19.685
shopping_net,F,0,17295,46.3,South,68,1,1.21822,736.284
misc_pos,F,0,37184,14.2,South,43,1,0.65018,7.155
misc_net,F,0,70406,2.7,Midwest,37,1,0.77216,2.644
misc_net,F,0,107656,3,Midwest,32,1,0.65087,7.646
misc_pos,F,0,106641,6.4,West,66,1,0.68199,2.016
misc_pos,F,0,49286,13.6,South,66,1,0.70949,0.969
shopping_net,M,0,30881,9.2,South,79,1,1.01241,2.443
shopping_pos,M,0,63299,11,South,50,1,1.00504,0.911
shopping_net,M,0,55268,24.2,Midwest,50,0,0.73315,0.805
shopping_net,M,0,67789,9.3,South,61,0,1.3186,1263.321
misc_net,M,0,63566,17.3,South,72,0,0.6586,15.647
misc_net,F,0,47182,15.9,Midwest,41,0,1.08798,6.469
shopping_pos,F,0,62308,2,West,77,0,2.2532,0.761
shopping_pos,M,0,68784,14.8,Northeast,74,0,0.65235,2.518
shopping_net,F,0,129703,4.4,South,35,0,0.62421,2906.7
shopping_pos,M,0,77284,10.6,South,29,0,0.63781,321.49
shopping_pos,M,0,53194,10.8,South,36,0,2.26159,6.006
travel,M,0,58864,15.8,Midwest,34,0,0.60751,0.795
shopping_pos,F,0,64510,9.3,South,36,0,0.66639,144.16
shopping_pos,M,0,56167,17.6,South,48,0,3.94788,55.581
travel,F,0,56395,7.9,Midwest,39,0,4.5878,3.104
misc_net,F,0,37794,0,South,31,0,0.73238,0.53
shopping_pos,F,0,62944,7.7,South,44,0,1.0173,4.074
shopping_pos,F,0,35078,17,South,43,0,0.71533,4.726
shopping_net,F,0,129703,4.4,South,35,1,0.782,2906.7
shopping_net,F,0,93786,6.1,Midwest,15,1,3.4404,163.415
travel,M,0,74893,14.7,West,38,1,1.85171,172.817
misc_pos,F,1,46674,24,South,44,1,0.91304,1.051
shopping_pos,F,0,46328,19.5,Northeast,79,1,0.61687,1.472
shopping_pos,M,0,50446,7.4,Northeast,63,1,0.72264,0.828
misc_net,F,1,46674,24,South,44,1,0.80692,1.051
shopping_pos,F,0,46582,11.2,West,50,0,0.85976,45.303
shopping_net,F,0,40927,9.3,South,64,0,0.61113,0.263
shopping_pos,F,0,115833,0.2,Northeast,56,0,1.33441,1.85
shopping_net,M,0,56044,15,South,68,0,0.81868,254.282
misc_pos,M,0,87853,4.1,Midwest,55,0,1.05168,96.942
misc_net,F,0,41103,19,South,50,0,0.64869,67.082
shopping_pos,M,0,37679,21.1,West,23,0,0.62832,276.896
shopping_pos,F,0,48393,20.9,Midwest,32,0,1.92086,1.847
shopping_pos,F,0,65336,13,West,46,0,0.88191,14.871
shopping_pos,M,0,91771,3.1,Midwest,33,0,1.55065,5.211
misc_pos,M,0,49643,18,South,27,0,0.9262,238.602
travel,F,0,67447,8.3,Northeast,39,0,2.01808,6.508
shopping_net,F,0,56672,12.8,Northeast,44,0,0.86535,6.12
shopping_net,F,0,62259,7.9,South,42,0,0.68,79.613
shopping_pos,F,0,63117,6.1,Northeast,49,0,1.29928,2.379
travel,M,0,51705,15.2,Midwest,56,0,3.63418,3.032
shopping_net,F,0,66367,5.2,Midwest,33,0,0.73388,545.147
shopping_net,M,0,83709,7.4,South,20,0,1.89327,28.739
shopping_pos,M,0,49643,18,South,27,0,0.62727,238.602
misc_net,F,0,105208,0,Northeast,40,0,0.78375,0.504
shopping_pos,F,0,44688,24.6,South,47,0,0.99636,5.621
misc_pos,F,0,40250,6.5,South,30,0,0.71396,0.498
shopping_pos,M,0,56359,12.4,Midwest,49,0,1.19436,31.515
travel,F,0,59228,19.6,South,21,0,0.76649,6.841
shopping_pos,F,0,68188,7.7,South,42,0,1.65803,1.563
shopping_net,M,1,90688,7.1,South,53,0,0.93426,6.434
misc_pos,F,0,52557,17.2,Midwest,32,0,0.77979,0.888
shopping_net,M,1,90688,7.1,South,53,1,1.06102,6.434
shopping_net,F,0,58452,11.9,Midwest,35,1,0.66995,12.349
travel,F,0,17295,46.3,South,68,1,1.70272,736.284
shopping_pos,F,0,42317,19.9,South,43,1,1.68609,16.183
travel,M,0,39000,24,South,37,1,0.62017,2.06
misc_net,M,0,61067,2.2,Midwest,34,1,1.89672,409.656
misc_net,M,0,40208,26.9,South,54,0,0.9796,1.383
shopping_pos,F,0,54554,19.6,Northeast,30,0,1.47336,0.722
shopping_pos,F,0,42417,17,Midwest,40,0,1.10356,0.509
shopping_net,F,0,42175,21.8,West,29,0,0.76481,1.49
misc_net,F,0,80263,4.8,Midwest,38,0,0.68462,1.789
travel,M,0,10514,63.5,Midwest,57,0,1.04825,192.805
travel,F,0,45694,0,Midwest,67,0,0.62926,0.136
misc_net,M,1,54549,17.3,West,23,1,0.74505,1.92
entertainment,F,1,46674,24,South,44,1,0.60308,1.051
shopping_pos,M,1,54549,17.3,West,23,1,1.31889,1.92
shopping_net,M,1,54549,17.3,West,23,1,0.98428,1.92
shopping_net,M,1,54549,17.3,West,23,1,1.06137,1.92
shopping_net,M,1,54549,17.3,West,23,1,1.00838,1.92
shopping_pos,F,1,46674,24,South,44,1,0.9182,1.051
shopping_pos,F,0,51250,6.9,South,45,1,1.40314,1.725
shopping_net,M,1,54549,17.3,West,23,1,0.92672,1.92
shopping_net,M,1,54549,17.3,West,23,1,0.99084,1.92
shopping_pos,M,1,54549,17.3,West,23,1,1.11824,1.92
shopping_pos,M,1,54549,17.3,West,23,1,1.18393,1.92
shopping_net,M,1,90688,7.1,South,53,1,0.9934,6.434
misc_pos,F,0,38456,29.1,Midwest,35,1,0.66396,0.76
misc_net,F,0,85781,0.7,Northeast,62,0,0.91579,1.271
misc_pos,F,0,104501,5.2,West,60,0,1.081,1241.364
shopping_net,M,0,56630,7.6,Midwest,76,0,0.97769,0.914
shopping_net,F,0,71908,6.5,South,53,0,0.73276,2.435
shopping_net,M,0,69483,4.4,Northeast,54,0,0.98052,2.471
travel,F,0,63021,13.4,West,53,0,1.14522,641.349
shopping_pos,F,0,64898,14.3,South,33,0,0.80009,12.335
shopping_pos,F,0,44063,8,South,39,0,0.70152,0.836
shopping_pos,F,0,103122,3.3,West,21,0,2.17457,1312.922
shopping_net,M,0,69755,8.3,South,45,0,1.85584,9.815
shopping_net,F,0,51759,25.8,South,50,0,1.32253,1.412
misc_pos,F,0,44063,8,South,39,0,0.66937,0.836
shopping_net,F,0,69408,9.5,West,45,0,0.60652,320.42
shopping_pos,M,0,50584,17.8,Midwest,44,1,1.47447,1022.298
shopping_net,M,1,54549,17.3,West,23,1,0.88112,1.92
misc_net,M,1,54549,17.3,West,23,1,0.78106,1.92
shopping_pos,F,0,44379,19.3,South,25,1,0.88487,34.153
shopping_net,F,0,68750,4.1,Midwest,90,1,0.7096,0.307
shopping_net,F,0,63021,13.4,West,53,1,2.96505,641.349
shopping_net,F,0,44016,21.8,Northeast,67,0,0.70646,2.148
misc_net,M,0,31800,45.3,South,52,0,0.91052,1.565
shopping_net,F,0,42785,24.5,South,54,0,2.38368,4.913
shopping_net,F,0,125288,3.2,Northeast,49,0,1.04836,5.95
shopping_net,M,0,47050,17.6,South,29,0,0.77134,33.804
shopping_pos,F,0,37184,14.2,South,43,0,1.10912,7.155
shopping_pos,M,0,36589,31,West,31,0,0.60637,5.662
shopping_pos,F,0,105208,0,Northeast,40,0,0.81379,0.504
shopping_pos,F,0,48393,20.9,Midwest,32,0,1.08492,1.847
shopping_pos,F,0,46693,16.2,Midwest,45,0,1.34228,910.148
travel,F,0,43621,6.7,South,57,0,0.66038,0.222
travel,M,0,62153,9,Northeast,42,0,0.62629,1.988
shopping_pos,M,0,83532,9.1,Northeast,40,0,2.82256,47.249
shopping_pos,M,0,124311,1.8,South,44,0,0.66773,1595.797
shopping_pos,M,1,74893,14.7,West,38,0,0.95959,172.817
shopping_pos,M,0,36589,31,West,31,1,1.44933,5.662
travel,M,0,69688,7.3,Northeast,26,1,0.67108,4.354
travel,M,0,17049,27.7,Midwest,25,1,1.20709,128.715
shopping_net,M,1,74893,14.7,West,38,1,1.06848,172.817
shopping_net,M,0,85625,6.7,West,53,1,1.38479,0.471
shopping_pos,F,1,22639,18.6,West,42,1,1.10765,0.149
misc_net,M,1,110377,10.8,South,47,1,0.65656,5.927
shopping_net,F,0,46250,7.5,Midwest,59,0,0.92047,0.32
travel,M,0,49153,19.7,Northeast,50,0,1.79968,3.833
shopping_net,F,0,80333,5.1,West,28,0,0.69777,525.713
shopping_pos,F,0,44063,8,South,39,0,3.47909,0.836
misc_pos,M,0,27319,39,South,49,0,1.15554,248.858
shopping_pos,M,0,46536,15.8,South,36,0,1.9787,3.766
shopping_net,F,0,74986,13.9,West,49,0,0.87505,34.882
shopping_net,M,1,74893,14.7,West,38,0,0.96736,172.817
misc_pos,F,0,56338,16.1,Northeast,25,1,1.06181,203.571
shopping_pos,M,0,27391,32.3,South,21,1,1.3553,2.87
shopping_net,M,1,110377,10.8,South,47,1,1.08632,5.927
misc_net,F,1,66875,3.5,Midwest,58,1,0.69067,1.443
shopping_pos,M,1,74893,14.7,West,38,1,0.7993,172.817
misc_net,F,0,73084,10.4,South,35,1,0.74896,224.256
shopping_net,F,0,96053,9.4,Northeast,52,1,0.63524,10.256
misc_net,M,1,110377,10.8,South,47,1,0.8465,5.927
shopping_net,F,0,54464,21.7,Midwest,52,1,0.8908,0.248
shopping_pos,M,0,40000,28.4,West,55,1,0.80616,0.277
shopping_net,F,0,71250,5.7,Northeast,75,1,0.7586,0.165
shopping_net,F,0,51667,10,Northeast,61,1,0.66993,1.131
shopping_net,M,0,64500,24.2,West,51,0,0.80616,0.648
shopping_net,M,0,94487,6.5,South,96,0,1.59488,9.784
shopping_pos,F,0,46582,11.2,West,50,0,0.61147,45.303
misc_pos,M,0,58625,0,West,53,0,0.60128,0.899
misc_net,F,0,96198,6.2,Midwest,35,0,0.60322,6.951
shopping_pos,M,0,32188,20.8,South,53,0,0.86894,0.571
travel,M,0,47161,25.6,South,72,0,5.42172,55.345
misc_pos,M,0,70302,8.8,South,40,0,1.32039,5.512
shopping_net,M,0,17049,27.7,Midwest,25,0,1.56658,128.715
shopping_pos,F,0,35078,17,South,43,0,2.72307,4.726
shopping_net,F,1,66875,3.5,Midwest,58,0,1.09903,1.443
shopping_net,F,0,125288,3.2,Northeast,49,0,0.79203,5.95
shopping_pos,F,0,58452,11.9,Midwest,35,0,2.79242,12.349
shopping_net,M,0,45469,15.8,South,22,0,0.60129,3.202
shopping_net,F,0,82217,8.8,West,48,0,0.90349,54.287
travel,F,0,106120,2.6,Northeast,56,0,1.70575,5.438
shopping_pos,F,0,59583,5.2,Midwest,48,0,1.00898,0.811
travel,F,0,25026,42.4,Midwest,52,0,3.24298,92.985
shopping_net,F,0,50618,15.3,West,44,0,0.72249,641.349
misc_pos,M,0,54283,16.6,Northeast,35,0,0.63037,76.383
shopping_pos,M,0,68646,8.4,South,38,0,1.16611,7.163
shopping_pos,M,0,47917,13.6,South,34,0,0.9403,2.501
shopping_pos,F,0,96198,6.2,Midwest,35,0,1.09045,6.951
shopping_net,F,0,67479,12.4,South,30,0,0.9484,3.343
shopping_pos,F,0,59228,19.6,South,21,0,1.88038,6.841
misc_net,F,0,63889,4.5,Midwest,48,0,1.34494,0.271
shopping_net,F,0,21250,37.7,Midwest,33,0,3.85851,0.242
shopping_pos,M,0,46536,15.8,South,36,0,1.0532,3.766
shopping_pos,F,0,73849,4.4,Northeast,44,0,0.72818,1.643
travel,F,0,37794,0,South,31,0,1.57485,0.53
shopping_net,F,0,97759,6.3,West,35,0,0.93294,94.014
shopping_pos,M,1,60769,36.5,South,71,1,0.68699,0.776
shopping_pos,F,1,66875,3.5,Midwest,58,1,0.8938,1.443
shopping_pos,F,1,66875,3.5,Midwest,58,1,0.88633,1.443
travel,F,0,63571,1.6,Northeast,23,1,1.18985,0.606
shopping_net,M,1,110377,10.8,South,47,1,0.81213,5.927
shopping_pos,M,0,36421,26,South,25,1,0.68457,1595.797
shopping_net,F,0,69408,9.5,West,45,1,1.18741,320.42
shopping_pos,M,0,124311,1.8,South,44,1,0.65458,1595.797
shopping_net,M,1,110377,10.8,South,47,1,0.98643,5.927
shopping_pos,M,1,110377,10.8,South,47,1,0.85873,5.927
shopping_pos,M,0,66079,9,Midwest,38,1,1.66425,23.727
shopping_pos,M,1,60769,36.5,South,71,1,0.85404,0.776
misc_net,M,1,60769,36.5,South,71,1,0.90563,0.776
shopping_net,F,1,66875,3.5,Midwest,58,1,1.07381,1.443
shopping_pos,M,0,57949,11,Midwest,74,1,1.11437,95.015
misc_pos,M,0,47917,5.3,Midwest,78,1,0.81841,0.864
shopping_pos,F,1,47450,10.3,Midwest,45,1,0.85554,1.807
misc_net,F,1,47450,10.3,Midwest,45,1,0.8353,1.807
shopping_pos,F,0,57679,16.5,South,68,0,1.79726,1.078
shopping_net,F,0,58887,12.8,South,81,0,0.90408,136.895
shopping_pos,F,0,42785,24.5,South,54,0,0.8131,4.913
shopping_pos,F,0,68389,12.1,Midwest,79,0,1.98679,36.784
shopping_net,F,0,47742,24.4,South,58,0,0.88929,6.629
misc_pos,M,0,126597,0,South,55,0,0.77198,0.47
shopping_pos,F,0,29107,34.2,West,48,0,1.26692,0.743
shopping_net,F,0,69119,8.7,Northeast,27,0,0.80186,45.1
shopping_pos,F,0,68250,5.2,Midwest,28,0,0.81783,4.512
misc_pos,M,0,37262,17.8,South,45,0,0.69269,42.619
shopping_pos,F,0,107656,3,Midwest,32,0,0.60497,7.646
shopping_pos,M,0,52394,10.2,Midwest,44,0,0.65389,4.474
travel,F,0,40250,6.5,South,30,0,1.8836,0.498
shopping_net,F,0,42317,19.9,South,43,0,0.66669,16.183
shopping_pos,F,0,74731,4.6,Midwest,39,0,0.63619,13.973
shopping_pos,F,0,45303,17,Midwest,45,0,1.12862,1.81
shopping_pos,F,0,40574,27.4,South,36,0,0.9485,59.744
shopping_net,F,0,56250,12.4,South,34,0,0.8243,11.432
shopping_net,M,0,38375,25.4,South,27,0,2.75522,14.742
travel,M,0,65883,7.9,Midwest,35,0,1.82123,35.439
shopping_net,F,0,98417,5.8,Northeast,47,0,4.12028,2.376
travel,F,0,73959,7.5,Midwest,52,0,3.4248,78.968
shopping_pos,F,0,67271,6.8,South,28,0,1.34132,5.875
shopping_net,F,0,61887,15.4,South,33,0,0.93236,94.325
shopping_net,F,0,56181,18.3,South,26,0,0.90986,8.333
misc_pos,F,0,59228,19.6,South,21,0,1.11655,6.841
misc_pos,F,0,69167,8.4,Midwest,37,0,0.9917,1.574
shopping_net,F,0,38654,16.4,South,29,0,0.63087,4.575
travel,M,0,40208,26.9,South,54,0,4.92521,1.383
shopping_pos,F,0,69828,11.5,West,39,0,0.63559,3.684
shopping_net,M,0,63936,13.5,West,41,1,0.82945,757.53
travel,M,0,58019,13.7,West,31,1,2.63752,9.772
shopping_pos,M,1,60769,36.5,South,71,1,0.71827,0.776
shopping_net,F,0,64898,14.3,South,33,1,0.67147,12.335
misc_net,M,1,60769,36.5,South,71,1,0.69447,0.776
shopping_net,M,1,60769,36.5,South,71,1,0.92531,0.776
shopping_net,F,0,72385,13.6,West,36,1,0.95091,27.971
shopping_pos,M,0,67789,9.3,South,61,1,2.66453,1263.321
misc_pos,M,0,55521,10.4,South,51,1,0.78203,4.138
misc_net,M,1,27391,32.3,South,21,1,0.72196,2.87
misc_net,M,1,27391,32.3,South,21,1,0.82101,2.87
misc_net,F,0,44016,21.8,Northeast,67,0,0.64163,2.148
shopping_net,M,0,103104,5,Northeast,56,0,1.30358,21.437
shopping_net,M,0,92518,4.3,South,67,0,0.71095,69.793
misc_net,M,1,27391,32.3,South,21,0,0.79867,2.87
misc_pos,M,0,85625,6.7,West,53,0,0.73646,0.471
misc_net,F,0,97759,6.3,West,35,0,0.73443,94.014
misc_net,M,0,149934,3.9,South,44,0,0.69631,19.054
shopping_pos,F,0,56611,10.4,South,50,0,1.44981,46.563
misc_pos,F,0,51759,25.8,South,50,0,1.09053,1.412
shopping_net,F,0,96198,6.2,Midwest,35,0,0.89307,6.951
shopping_net,M,1,27391,32.3,South,21,0,1.03204,2.87
shopping_pos,F,0,70406,2.7,Midwest,37,0,0.71673,2.644
shopping_pos,M,0,70302,8.8,South,40,0,0.98647,5.512
shopping_pos,F,0,70068,4.1,Northeast,32,0,1.14983,3.285
shopping_net,F,0,70930,5.6,Midwest,48,0,1.70295,2.401
shopping_net,M,0,29927,31.9,South,32,0,0.68294,4.573
misc_pos,M,0,65883,7.9,Midwest,35,0,0.9044,35.439
shopping_pos,M,0,50672,12,Midwest,45,0,0.61952,75.83
shopping_net,F,0,61887,15.4,South,33,0,0.64445,94.325
shopping_net,F,0,68011,7.6,South,40,0,0.6421,21.902
shopping_pos,F,0,67271,6.8,South,28,0,1.45362,5.875
travel,M,0,68558,6.8,Northeast,32,0,0.64248,0.477
misc_pos,F,0,42417,17,Midwest,40,0,0.68037,0.509
shopping_pos,F,0,96198,6.2,Midwest,35,0,0.8552,6.951
travel,M,0,85625,6.7,West,53,0,0.87418,0.471
shopping_pos,F,0,50152,17,South,27,0,1.61164,5.161
shopping_pos,F,0,61887,15.4,South,33,0,1.1611,94.325
shopping_pos,F,0,129703,4.4,South,35,0,1.92543,2906.7
shopping_pos,F,0,65336,13,West,46,0,0.80304,14.871
shopping_pos,F,0,38646,12,Midwest,32,0,1.62513,0.338
shopping_net,F,1,65096,16.3,West,69,1,1.12883,1.139
shopping_net,F,1,65096,16.3,West,69,1,0.9814,1.139
shopping_pos,M,1,27391,32.3,South,21,1,0.81371,2.87
shopping_net,M,1,27391,32.3,South,21,1,1.11554,2.87
shopping_net,F,1,65096,16.3,West,69,1,0.90146,1.139
shopping_net,M,1,51665,12.5,South,33,1,1.15376,54.767
shopping_net,M,1,51665,12.5,South,33,1,0.98831,54.767
shopping_pos,M,1,27391,32.3,South,21,1,0.77514,2.87
travel,F,0,62759,10.9,West,34,1,1.77466,1.53
shopping_net,M,1,51665,12.5,South,33,1,0.91105,54.767
shopping_net,F,1,65096,16.3,West,69,1,0.87177,1.139
shopping_pos,M,0,45625,15.4,South,68,1,1.00028,1263.321
misc_pos,F,0,43271,14.4,South,55,1,0.6166,2.786
shopping_pos,F,1,41047,18.5,South,49,1,0.80138,14.228
shopping_net,F,1,41047,18.5,South,49,1,1.15537,14.228
shopping_pos,M,0,54853,12.1,Northeast,64,0,0.64715,1.892
misc_net,M,0,57276,10.7,South,48,0,0.69279,5.901
misc_net,F,0,54000,8.5,South,49,0,0.79699,413.574
misc_net,F,0,74986,13.9,West,49,0,0.65069,34.882
shopping_pos,F,0,43621,6.7,South,57,0,1.27721,0.222
shopping_net,F,0,93741,4.5,West,27,0,1.11536,42.384
shopping_pos,F,0,21250,37.7,Midwest,33,0,0.7206,0.242
shopping_pos,F,0,41363,29.6,Northeast,39,0,0.89645,1577.385
shopping_net,F,0,67447,8.3,Northeast,39,0,0.96186,6.508
shopping_pos,F,0,64712,15.2,South,43,0,1.06166,378.909
shopping_net,F,0,61887,15.4,South,33,0,1.07109,94.325
shopping_pos,F,1,65096,16.3,West,69,0,1.01185,1.139
shopping_pos,F,0,62944,7.7,South,44,1,0.8165,4.074
shopping_pos,F,1,65096,16.3,West,69,1,0.86641,1.139
shopping_net,F,0,42317,19.9,South,43,1,0.83145,16.183
misc_net,F,1,65096,16.3,West,69,1,0.8241,1.139
misc_net,M,1,51665,12.5,South,33,1,1.01553,54.767
shopping_net,M,1,51665,12.5,South,33,1,0.87828,54.767
shopping_net,M,1,51665,12.5,South,33,1,1.04434,54.767
misc_net,F,0,44904,19.2,South,36,1,1.13734,21.134
misc_net,F,0,72855,8,Midwest,49,1,1.30231,753.116
misc_pos,F,0,60313,11.1,South,86,0,0.60215,276.002
misc_net,F,0,90021,7.5,South,26,0,0.70764,391.389
shopping_pos,F,0,70600,3.5,West,55,0,1.48843,1.42
shopping_pos,F,0,121620,6.8,West,36,0,0.69371,50.489
travel,F,0,84779,5.6,Midwest,25,0,6.85449,2.607
shopping_pos,F,0,62944,7.7,South,44,0,1.15889,4.074
shopping_net,F,0,62944,7.7,South,44,0,1.29922,4.074
travel,M,0,57609,7,Midwest,92,0,6.05012,1.063
travel,F,0,54205,14.2,Midwest,46,0,0.75791,0.878
shopping_net,M,0,46536,15.8,South,36,0,1.22772,3.766
misc_pos,M,0,52512,10,Midwest,30,0,0.72848,7.297
misc_net,F,0,70930,5.6,Midwest,48,0,0.86205,2.401
shopping_pos,M,0,57276,10.7,South,48,0,1.36809,5.901
travel,F,0,46693,16.2,Midwest,45,1,1.5371,910.148
shopping_pos,F,1,52557,17.2,Midwest,32,1,0.82936,0.888
misc_pos,M,0,27000,35.8,Northeast,89,1,0.72106,0.397
misc_net,F,1,55625,13.5,West,48,1,0.89064,11.256
shopping_pos,F,1,52557,17.2,Midwest,32,1,0.72083,0.888
shopping_pos,F,1,52557,17.2,Midwest,32,1,1.10329,0.888
misc_net,F,0,129435,2.8,West,38,1,1.18429,42.817
shopping_pos,M,0,58625,0,West,53,1,1.60294,0.899
misc_net,F,0,38654,16.4,South,29,1,0.68449,4.575
misc_pos,F,1,52557,17.2,Midwest,32,1,0.74588,0.888
shopping_pos,F,1,55625,13.5,West,48,1,0.77065,11.256
shopping_pos,F,0,53368,12.4,South,71,0,0.68982,13.717
misc_pos,F,0,60313,11.1,South,86,0,1.00771,276.002
shopping_net,M,0,129014,3.8,South,70,0,1.11945,104.396
shopping_pos,F,0,58963,7.9,Midwest,84,0,1.15795,15.426
misc_net,F,0,47182,15.9,Midwest,41,0,1.23207,6.469
shopping_net,F,0,56395,7.9,Midwest,39,0,1.40794,3.104
shopping_net,M,1,60797,9.1,Northeast,47,0,0.87846,3.688
misc_pos,F,0,84512,5.9,South,33,0,0.69317,2.211
shopping_pos,F,0,63125,13.4,South,43,0,0.73864,4.09
shopping_pos,M,0,24583,15.4,West,48,0,1.06824,18.408
shopping_pos,F,0,71224,7.6,South,41,0,2.60015,237.282
shopping_net,M,1,60797,9.1,Northeast,47,1,1.12399,3.688
shopping_net,F,0,52003,6.9,South,34,1,1.29399,50.835
shopping_pos,F,1,50417,27,South,35,1,0.85146,1.493
shopping_pos,F,1,52557,17.2,Midwest,32,1,0.71696,0.888
shopping_net,F,1,50417,27,South,35,1,0.95658,1.493
misc_pos,F,1,52557,17.2,Midwest,32,1,0.71714,0.888
misc_pos,M,0,47574,18.5,South,56,1,0.94646,2.317
misc_net,F,0,43271,14.4,South,55,0,0.76095,2.786
misc_net,F,0,43553,9.1,South,88,0,0.80059,0.341
shopping_net,F,0,85781,0.7,Northeast,62,0,1.00193,1.271
shopping_pos,M,0,140108,3.3,South,70,0,0.75345,43.102
shopping_net,M,0,129014,3.8,South,70,0,2.13699,104.396
misc_net,M,0,32188,20.8,South,53,0,1.35442,0.571
misc_net,F,0,79706,6.2,West,49,0,0.74851,84.106
misc_pos,M,0,27391,32.3,South,21,0,1.22534,2.87
shopping_net,M,0,137833,3.3,South,36,0,0.69221,13.602
shopping_pos,F,0,45303,17,Midwest,45,0,1.45058,1.81
shopping_pos,F,0,44688,24.6,South,47,0,0.68197,5.621
shopping_net,F,0,124716,5.2,Northeast,30,0,0.90937,4.056
travel,M,0,85402,15,Northeast,38,0,0.6121,0.823
shopping_pos,M,0,43661,14.1,South,41,0,1.37604,3.395
shopping_pos,M,0,69755,8.3,South,45,0,1.89938,9.815
travel,M,0,111415,2.9,Northeast,42,0,1.78819,3.279
misc_pos,F,0,41250,18.4,Midwest,48,0,0.8385,0.725
shopping_pos,M,0,77425,9.8,West,47,0,1.85655,105.549
shopping_net,F,0,80333,5.1,West,28,0,0.75804,525.713
shopping_pos,F,0,56672,12.8,Northeast,44,0,0.7343,6.12
shopping_net,M,1,60797,9.1,Northeast,47,1,0.76845,3.688
shopping_net,M,0,54508,8.1,Northeast,23,1,0.81188,4.653
shopping_pos,M,0,68802,8.3,Midwest,40,1,1.51943,134.056
misc_net,F,0,54711,15.7,South,37,1,1.24012,186.14
shopping_net,F,1,50417,27,South,35,1,0.83281,1.493
misc_net,F,0,43333,4.6,Midwest,65,0,1.09716,0.355
shopping_pos,F,0,71250,5.7,Northeast,75,0,0.79813,0.165
shopping_pos,F,0,48377,13.6,South,36,0,2.10735,1.523
travel,F,0,64712,15.2,South,43,0,1.0611,378.909
shopping_net,F,0,52557,17.2,Midwest,32,0,0.71228,0.888
shopping_net,M,1,76607,5.6,Midwest,63,0,0.98583,1.426
shopping_net,F,0,121620,6.8,West,36,0,0.86781,50.489
shopping_pos,F,0,77989,5.1,Midwest,24,0,1.70298,31.394
shopping_pos,F,0,64712,15.2,South,43,0,0.72308,378.909
shopping_pos,F,0,44063,8,South,39,0,0.92873,0.836
shopping_net,F,0,62259,7.9,South,42,0,1.05733,79.613
misc_pos,F,0,40250,6.5,South,30,0,1.3199,0.498
shopping_pos,F,0,142444,3.4,Northeast,50,0,1.08179,34.496
shopping_net,F,0,97759,6.3,West,35,0,1.76921,94.014
travel,M,0,124311,1.8,South,44,0,1.01765,1595.797
travel,M,0,41481,23.1,Midwest,19,0,4.25873,21.635
shopping_net,F,0,60642,3.9,Midwest,31,0,4.17574,2.368
misc_pos,M,0,66759,7.2,Midwest,42,0,0.89541,5.196
shopping_pos,M,1,51504,12.1,Northeast,62,1,0.94949,23.045
shopping_pos,F,0,54632,20,South,34,1,6.0254,1.675
misc_net,M,1,51504,12.1,Northeast,62,1,0.82331,23.045
travel,M,0,57276,10.7,South,48,1,1.4695,5.901
misc_net,M,1,51504,12.1,Northeast,62,1,0.74679,23.045
shopping_net,F,0,65224,12.8,West,39,1,1.15623,1312.922
shopping_pos,F,0,53207,13.9,Midwest,47,1,1.81408,1.749
misc_pos,F,0,65096,16.3,West,69,1,0.90269,1.139
misc_net,F,0,63543,11.8,South,35,1,0.68278,19.685
misc_net,M,0,60769,36.5,South,71,1,1.34888,0.776
shopping_net,F,0,28338,29.7,South,73,1,0.9152,5.726
misc_net,F,0,45303,17,Midwest,45,1,1.27654,1.81
shopping_pos,M,0,85625,6.7,West,53,1,0.65278,0.471
shopping_pos,F,0,83290,3.4,Midwest,71,1,1.19167,4.508
shopping_net,M,0,108750,6.3,West,65,0,0.89297,4.677
shopping_net,M,0,50446,7.4,Northeast,63,0,0.83262,0.828
misc_net,M,0,46875,18.5,South,60,0,0.62288,0.626
misc_net,F,0,37348,13.4,South,34,0,0.73366,1.186
misc_net,F,0,44063,22.5,Midwest,70,0,0.85063,0.331
misc_pos,F,0,92217,5.9,South,43,0,0.65449,26.551
misc_net,F,0,62308,2,West,77,0,0.60874,0.761
shopping_pos,M,0,40208,26.9,South,54,0,0.83286,1.383
misc_pos,F,0,49286,13.6,South,66,0,0.82823,0.969
